_source_id,ID,Fecha,Ubicación,Provincia,País,Ciudad,Lugar,Título,Num. ponentes,Num. asistentes,Num. registrados,Link,Tipología,Tecnología,Ámbito,Sector,En colaboración,Partner
25152,25152,30-06-2020,online,,,,,Instrumentación para Grandes Instalaciones Científicas,,,,https://www.secpho.org/agenda/instrumentacion-para-grandes-instalaciones-cientificas/,['Market Focus'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas láser', 'Tecnologías Cuánticas']","['New Space, defensa y seguridad']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
26518,26518,29-06-2020,online,,,,,Master in Photonics: Participa en la revolución del siglo XXI,,,,https://www.secpho.org/agenda/master-in-photonics-participa-en-la-revolucion-del-siglo-xxi/,['Recomendamos'],['Fotónica'],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
26491,26491,22-06-2020,online,,,,,CUSTODIAN Webinar: Soluciones de láser industrial &#8211; mejor eficiencia y menores costes,,,,https://www.secpho.org/agenda/custodian-webinar-soluciones-de-laser-industrial-mejor-eficiencia-y-menores-costes/,['Market Focus'],['Sistemas láser'],['Industria 4.0'],['Fabricación industrial'],True,CUSTODIAN
26507,26507,22-06-2020,online,,,,,Nuevas tendencias en oftalmología y venta al por menor de productos ópticos (Recomendado por secpho),,,,https://www.secpho.org/agenda/26507/,['Recomendamos'],['Fotónica'],['Salud y bienestar'],['Salud'],False,No
24996,24996,19-06-2020,online,,,,,Who is who? &#8211; Edición Especial sobre Drones,,,,https://www.secpho.org/agenda/who-is-who-session-11/,['Networking'],['Robótica y Drones'],['Industria 4.0'],['Logística'],False,No
25130,25130,16-06-2020,online,,,,,Deep Tech para un envasado sostenible,,,,https://www.secpho.org/agenda/deep-tech-para-un-envasado-sostenible/,['Market Focus'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas de Comunicación y Transmisión de Datos', 'Sistemas láser', 'Tecnologías Cuánticas']",['Acción climática y medio ambiente'],['Medioambiente'],False,No
24994,24994,12-06-2020,online,,,,,Who is who? &#8211; Session 10,,,,https://www.secpho.org/agenda/who-is-who-session-10/,['Networking'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas láser']","['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
25128,25128,09-06-2020,online,,,,,Realidad aumentada en las fábricas de automoción y aeronáutica,,,,https://www.secpho.org/agenda/realidad-aumentada-en-las-fabricas-de-automocion-y-aeronautica/,['Market Focus'],['AR/VR'],['Industria 4.0'],['Automoción'],False,No
24992,24992,05-06-2020,online,,,,,Who is who? &#8211; Session 9,,,,https://www.secpho.org/agenda/who-is-who-session-9/,['Networking'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas láser']","['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
25292,25292,04-06-2020,online,,,,,"Nuevas soluciones para investigación, diagnóstico y tratamiento clínico",,,,https://www.secpho.org/agenda/nuevas-soluciones-para-investigacion-diagnostica-y-tratamiento-clinico/,['Market Focus'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas de Comunicación y Transmisión de Datos', 'Sistemas láser', 'Tecnologías Cuánticas']",['Salud y bienestar'],['Salud'],False,No
24990,24990,29-05-2020,online,,,,,Who is who? &#8211; Session 8,,,,https://www.secpho.org/agenda/who-is-who-session-8/,['Networking'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas láser']","['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
25133,25133,26-05-2020,online,,,,,Deep Tech para una agricultura inteligente,,,,https://www.secpho.org/agenda/deep-tech-para-una-agricultura-inteligente/,['Market Focus'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas de Comunicación y Transmisión de Datos', 'Sistemas láser', 'Tecnologías Cuánticas']","['Agricultura, bosques y océanos']",['Agroalimentación'],False,No
25154,25154,22-05-2020,online,,,,,Who is who en fotónica Integrada,,,,https://www.secpho.org/agenda/who-is-who-en-fotonica-integrada/,['Networking'],['Fotónica'],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
24988,24988,15-05-2020,online,,,,,Who is who? &#8211; Session 6,,,,https://www.secpho.org/agenda/who-is-who-session-7/,['Networking'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas láser']","['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
25276,25276,14-05-2020,online,,,,,Nuevas soluciones para salud digital,,,,https://www.secpho.org/agenda/nuevas-soluciones-para-salud-digital/,['Market Focus'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas de Comunicación y Transmisión de Datos', 'Sistemas láser', 'Tecnologías Cuánticas']",['Salud y bienestar'],['Salud'],False,No
25095,25095,12-05-2020,online,,,,,Las tecnologías de la luz en el diseño de productos cosméticos,,,,https://www.secpho.org/agenda/las-tecnologias-de-la-luz-en-el-diseno-de-productos-cosmeticos/,['Innovation Workshop'],['Fotónica'],['Salud y bienestar'],['Cosmética y Estética'],False,No
24965,24965,08-05-2020,online,,,,,Who is who? &#8211; Session 5,,,,https://www.secpho.org/agenda/who-is-who-session-5/,['Networking'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas láser']","['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
20049,20049,07-05-2020,online,,,,,Aplicaciones de las tecnologías de terahercios,,,,https://www.secpho.org/agenda/aplicaciones-de-las-tecnologias-de-terahercios/,['Tech Meeting'],['Fotónica'],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
24163,24163,05-05-2020,online,,,,on-line,Reducción del impacto ambiental en océanos y mares,,,,https://www.secpho.org/agenda/reduccion-del-impacto-ambiental-en-oceanos-y-mares/,['Market Focus'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas de Comunicación y Transmisión de Datos', 'Sistemas láser', 'Tecnologías Cuánticas']","['Agricultura, bosques y océanos']",['Medioambiente'],False,No
24171,24171,24-04-2020,online,,,,,Who is who? &#8211; Session 4,,,,https://www.secpho.org/agenda/who-is-who-session-4/,['Networking'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas láser']","['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
24155,24155,23-04-2020,online,,,,,Inteligencia artificial y fotónica aplicadas a la industria,,,,https://www.secpho.org/agenda/inteligencia-artificial-y-fotonica-aplicadas-a-la-industria/,['Tech Meeting'],['Inteligencia Artificial y datos'],['Industria 4.0'],"['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
24088,24088,21-04-2020,online,,,,,"Vehículo autónomo, eléctrico y conectado",,,,https://www.secpho.org/agenda/el-vehiculo-autonomoelectrico-y-conectado-las-tecnologias-que-lo-hacen-posible/,['Market Focus'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas de Comunicación y Transmisión de Datos', 'Sistemas láser', 'Tecnologías Cuánticas']",['Movilidad inteligente'],['Automoción'],False,No
24170,24170,17-04-2020,online,,,,,Who is who? &#8211; Session 3,,,,https://www.secpho.org/agenda/who-is-who-session-3/,['Networking'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas láser']","['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
24094,24094,16-04-2020,online,,,,,Una nueva era en seguridad alimentaria,,,,https://www.secpho.org/agenda/una-nueva-era-en-seguridad-alimentaria/,['Market Focus'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas de Comunicación y Transmisión de Datos', 'Sistemas láser', 'Tecnologías Cuánticas']",['Seguridad alimentaria'],['Agroalimentación'],False,No
24087,24087,14-04-2020,online,,,,,Prótesis e implantes: La revolución de la impresión 3D en el sector sanitario,,,,https://www.secpho.org/agenda/protesis-e-implantes-la-revolucion-de-la-impresion-3d-en-el-sector-sanitario/,['Market Focus'],['Fabricación Aditiva'],['Salud y bienestar'],['Salud'],False,No
24141,24141,08-04-2020,online,,,,,Deep tech para tratamiento de agua,,,,https://www.secpho.org/agenda/deep-tech-para-tratamiento-de-agua/,['Market Focus'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas de Comunicación y Transmisión de Datos', 'Sistemas láser', 'Tecnologías Cuánticas']",['Acción climática y medio ambiente'],['Medioambiente'],False,No
24147,24147,06-04-2020,online,,,,,Primeras tecnologías cuánticas llegando al mercado,,,,https://www.secpho.org/agenda/primeras-tecnologias-cuanticas-llegando-al-mercado/,['Tech Meeting'],['Tecnologías Cuánticas'],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
24169,24169,03-04-2020,online,,,,,Who is who? &#8211; Session 2,,,,https://www.secpho.org/agenda/who-is-who-session-2/,['Networking'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas láser']","['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
24083,24083,02-04-2020,online,,,,,Nuevas tecnologías en el mantenimiento industrial,,,,https://www.secpho.org/agenda/nuevas-tecnologias-en-el-mantenimiento-industrial/,['Market Focus'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas de Comunicación y Transmisión de Datos', 'Sistemas láser', 'Tecnologías Cuánticas']",['Industria 4.0'],['Fabricación industrial'],False,No
24040,24040,31-03-2020,online,,,,,New Space. Nuevas oportunidades en el sector espacial,,,,https://www.secpho.org/agenda/new-space-nuevas-oportunidades-en-el-sector-espacial/,['Market Focus'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas de Comunicación y Transmisión de Datos', 'Sistemas láser', 'Tecnologías Cuánticas']","['New Space, defensa y seguridad']",['Espacio'],False,No
24168,24168,27-03-2020,online,,,,,Who is who? &#8211; Session 1,,,,https://www.secpho.org/agenda/who-is-who-session-1/,['Networking'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas láser']","['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
24039,24039,26-03-2020,online,,,,,Soluciones Deep Tech frente al coronavirus,,,,https://www.secpho.org/agenda/soluciones-deep-tech-frente-al-coronavirus/,['Market Focus'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas de Comunicación y Transmisión de Datos', 'Sistemas láser', 'Tecnologías Cuánticas']",['Salud y bienestar'],['Salud'],False,No
23386,23386,19-03-2020,online,,,,,"Webinar gestión de patentes, marcas y IP para pymes",,,,https://www.secpho.org/agenda/webinar-gestion-de-patentes-marcas-y-ip-para-pymes/,['Enfocando la innovación'],[],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
23573,23573,03-03-2020,online,,,,,webinar MISIONES CIENCIA E INNOVACIÓN 2020. La convocatoria de ayudas públicas más esperada,,,,https://www.secpho.org/agenda/webinar-misiones-ciencia-e-innovacion-2020-todo-lo-que-deberias-saber-sobre-la-nueva-convocatoria-de-cdti/,['Enfocando la innovación'],[],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
22837,22837,24-02-2020,nacional,Ciudad Real,,Ciudad Real,Universidad de Castilla-La Mancha,Curso sobre Procesado Automático de Imagen Microscópica,,,,https://www.secpho.org/agenda/22837/,['Recomendamos'],['Fotónica'],['Salud y bienestar'],['Salud'],False,No
22846,22846,19-02-2020,nacional,Madrid,,Madrid,Instituto de Óptica (CSIC),Curso de Microscopía y Aplicaciones,,,,https://www.secpho.org/agenda/curso-de-microscopia-y-aplicaciones/,['Recomendamos'],['Fotónica'],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
21910,21910,11-02-2020,nacional,Bizkaia,,Sestao,ArcelorMittal ,In-house workshop en ArcelorMittal,,,,https://www.secpho.org/agenda/in-house-innovation-workshop-en-arcelor-mittal-sestao/,['Innovation Workshop'],['Sensórica avanzada'],['Industria 4.0'],['Materias primas'],True,ArcelorMittal
22264,22264,03-02-2020,online,,,,,Light! 005 · Revolución fotónica del sector Sanitario,,,,https://www.secpho.org/agenda/light-005-%c2%b7-revolucion-fotonica-del-sector-sanitario/,['Enfocando la innovación'],['Fotónica'],['Salud y bienestar'],['Salud'],False,No
21408,21408,02-02-2020,internacional,,USUS,San Francisco,Feria SPIE Photonics West 2020,Photonics West Dinner 2020,,,,https://www.secpho.org/agenda/photonics-west-dinner-2020/,['Networking'],['Fotónica'],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
22041,22041,24-01-2020,internacional,,NLNL,Eindhoven,Instalaciones Philips Innovation Services,Philips Innovation Services Roadshow,,,,https://www.secpho.org/agenda/philips-innovation-services-roadshow-en-eindhoven/,['Innovation Workshop'],['Fotónica'],['Salud y bienestar'],['Salud'],True,Philips
22080,22080,23-01-2020,online,,,,,Photonics for batteries manufacturing,,,,https://www.secpho.org/agenda/photonics-for-batteries-manufacturing/,['Market Focus'],['Fotónica'],['Energía limpia y eficiente'],['Automoción'],False,No
