event_id,event_date,title,location_type,province,country,city,place,link,typology,technologies,ambitos,sectors,in_collaboration,partner,num_speakers,num_attendees,num_registered,event_text
46218,08-06-2022,Misión a India,internacional,,ININ,Bombay,Bombay Exhibition Center,https://www.secpho.org/agenda/mision-india-2/,International,AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas de Comunicación y Transmisión de Datos | Sistemas láser | Tecnologías Cuánticas,"Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Gestión de la innovación | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities",Agroalimentación,False,No,,,,"Misión a India. International. AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas de Comunicación y Transmisión de Datos | Sistemas láser | Tecnologías Cuánticas. Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Gestión de la innovación | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities. Agroalimentación. internacional. Bombay. No"
47185,07-06-2022,Innovation Workshop | Tecnología aplicada a la logística del Ejército de Tierra,nacional,Madrid,,Villaverde,Parque y Centro de Abastecimiento de Material de Intendencia (PCAMI),https://www.secpho.org/agenda/innovation-workshop-pcami/,Innovation Workshop,AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas de Comunicación y Transmisión de Datos | Sistemas láser | Tecnologías Cuánticas,Industria 4.0,Defensa,False,No,,,,Innovation Workshop | Tecnología aplicada a la logística del Ejército de Tierra. Innovation Workshop. AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas de Comunicación y Transmisión de Datos | Sistemas láser | Tecnologías Cuánticas. Industria 4.0. Defensa. nacional. Madrid. Villaverde. No
47184,03-06-2022,Programa de PONTI | #5 La patentabilidad en Quimíca,online,,,,,https://www.secpho.org/agenda/ponti-ip-5/,Enfocando la innovación,Biotecnología,Acción climática y medio ambiente,Industria química,False,No,,,,Programa de PONTI | #5 La patentabilidad en Quimíca. Enfocando la innovación. Biotecnología. Acción climática y medio ambiente. Industria química. online. No
47700,31-05-2022,Emisión y detección en el infrarrojo medio,online,,,,,https://www.secpho.org/agenda/hamamatsu/,Enfocando la innovación,Fotónica,Industria 4.0,Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,No,,,,Emisión y detección en el infrarrojo medio. Enfocando la innovación. Fotónica. Industria 4.0. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. online. No
47226,26-05-2022,Presentación del proyecto AEI SHAPE SENSING,online,,,,,https://www.secpho.org/agenda/shapesensing/,Enfocando la innovación,Sensórica avanzada,Industria 4.0,Materias primas,False,No,,,,Presentación del proyecto AEI SHAPE SENSING. Enfocando la innovación. Sensórica avanzada. Industria 4.0. Materias primas. online. No
47586,26-05-2022,Innovation Workshop | Repsol | Reto #106,online,,,,,https://www.secpho.org/agenda/innovation-workshop-reto106/,Innovation Workshop,Robótica y Drones,"New Space, defensa y seguridad",Industria química,False,No,,,,"Innovation Workshop | Repsol | Reto #106. Innovation Workshop. Robótica y Drones. New Space, defensa y seguridad. Industria química. online. No"
46297,23-05-2022,Agritech &#038; Foodtech | Pitch &#038; Networking,online,,,,,https://www.secpho.org/agenda/agritech-foodtech-fpl/,International,AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas de Comunicación y Transmisión de Datos | Sistemas láser | Tecnologías Cuánticas,Seguridad alimentaria,Agroalimentación,False,No,,,,Agritech &#038; Foodtech | Pitch &#038; Networking. International. AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas de Comunicación y Transmisión de Datos | Sistemas láser | Tecnologías Cuánticas. Seguridad alimentaria. Agroalimentación. online. No
47570,19-05-2022,Innovation Workshop | Inoleo/citoliva | Reto #105,online,,,,,https://www.secpho.org/agenda/innovation-workshop-reto105/,Innovation Workshop,Sensórica avanzada,Seguridad alimentaria,Agroalimentación,False,No,,,,Innovation Workshop | Inoleo/citoliva | Reto #105. Innovation Workshop. Sensórica avanzada. Seguridad alimentaria. Agroalimentación. online. No
46459,15-05-2022,Misión a Sudáfrica,online,,,,,https://www.secpho.org/agenda/mision-sudafrica/,International,Evento no tecnológico,"Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Gestión de la innovación | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities",Agroalimentación,True,FPL,,,,"Misión a Sudáfrica. International. Evento no tecnológico. Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Gestión de la innovación | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities. Agroalimentación. online. FPL"
47039,06-05-2022,Nueva convocatoria de ayudas AEI a fondo perdido | Sesión informativa,online,,,,,https://www.secpho.org/agenda/sesion-informativa-aei/,Enfocando la innovación,,,Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,No,0.0,32.0,,Nueva convocatoria de ayudas AEI a fondo perdido | Sesión informativa. Enfocando la innovación. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. online. No
47183,06-05-2022,Programa de PONTI | #4 Cómo afectará la llegada del Metaverso a la Propiedad Industrial e Intelectual,online,,,,,https://www.secpho.org/agenda/ponti-ip-4/,Enfocando la innovación,AR/VR,,Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,No,,,,Programa de PONTI | #4 Cómo afectará la llegada del Metaverso a la Propiedad Industrial e Intelectual. Enfocando la innovación. AR/VR. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. online. No
47200,03-05-2022,Presentación de retos de innovación del Ejército de Tierra | Sesión informativa,online,,,,,https://www.secpho.org/agenda/sesion-informativa-pcami/,Enfocando la innovación,AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas de Comunicación y Transmisión de Datos | Sistemas láser | Tecnologías Cuánticas,Industria 4.0,Defensa,False,No,,,,Presentación de retos de innovación del Ejército de Tierra | Sesión informativa. Enfocando la innovación. AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas de Comunicación y Transmisión de Datos | Sistemas láser | Tecnologías Cuánticas. Industria 4.0. Defensa. online. No
47326,29-04-2022,Desayuno de Networking en la Laser World of Photonics 2022,internacional,,DEDE,Munich,Messe München,https://www.secpho.org/agenda/desayuno-lwp2022/,Networking,Sistemas láser,"Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities",Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,No,,,,"Desayuno de Networking en la Laser World of Photonics 2022. Networking. Sistemas láser. Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. internacional. Munich. No"
46280,01-04-2022,"Programa de PONTI | #3 Patentes, marcas y diseños en ingeniería, electrónica y sensores químicos",online,,,,,https://www.secpho.org/agenda/ponti-ip-3/,Enfocando la innovación,AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas láser | Tecnologías Cuánticas,,Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,No,,,,"Programa de PONTI | #3 Patentes, marcas y diseños en ingeniería, electrónica y sensores químicos. Enfocando la innovación. AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas láser | Tecnologías Cuánticas. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. online. No"
45935,04-03-2022,"Programa de PONTI | #2 Patentes, marcas y diseños en mecánica, física, electrónica y dispositivos médicos",online,,,,,https://www.secpho.org/agenda/ponti-ip-2-2/,Enfocando la innovación,AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas láser | Tecnologías Cuánticas,,Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,No,,,,"Programa de PONTI | #2 Patentes, marcas y diseños en mecánica, física, electrónica y dispositivos médicos. Enfocando la innovación. AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas láser | Tecnologías Cuánticas. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. online. No"
45925,04-02-2022,"Programa de PONTI | #1 Patentes marcas, y diseños en ingeniería agroalimentaria",online,,,,,https://www.secpho.org/agenda/ponti-ip-2/,Enfocando la innovación,AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas láser | Tecnologías Cuánticas,,Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,No,,,,"Programa de PONTI | #1 Patentes marcas, y diseños en ingeniería agroalimentaria. Enfocando la innovación. AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas láser | Tecnologías Cuánticas. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. online. No"
42486,16-12-2021,XII Reunión anual de secpho,online,,,,,https://www.secpho.org/agenda/xii-reunion-anual/,Networking,AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas láser,"Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities",Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,No,,,,"XII Reunión anual de secpho. Networking. AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas láser. Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. online. No"
42482,10-12-2021,Microscopía avanzada,online,,,,,https://www.secpho.org/agenda/microscopia-avanzada/,Tech Meeting,Fotónica,Salud y bienestar,Salud,False,No,,,,Microscopía avanzada. Tech Meeting. Fotónica. Salud y bienestar. Salud. online. No
42481,03-12-2021,Blockchain e Industria 4.0,online,,,,,https://www.secpho.org/agenda/blockchain-industria/,Tech Meeting,Blockchain,Industria 4.0,Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,No,,,,Blockchain e Industria 4.0. Tech Meeting. Blockchain. Industria 4.0. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. online. No
30362,30-11-2021,Hangar 21 Tech Show,online,,,,,https://www.secpho.org/agenda/hangar-21-tech-show/,Market Focus,AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas de Comunicación y Transmisión de Datos | Sistemas láser | Tecnologías Cuánticas,Industria 4.0,Aeronáutica,True,HEGAN,,,,Hangar 21 Tech Show. Market Focus. AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas de Comunicación y Transmisión de Datos | Sistemas láser | Tecnologías Cuánticas. Industria 4.0. Aeronáutica. online. HEGAN
37415,22-11-2021,XIII Reunión Nacional de Óptica,online,,,,,https://www.secpho.org/agenda/rno2021/,Tech Meeting,Fotónica,"Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities",Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,No,,,,"XIII Reunión Nacional de Óptica. Tech Meeting. Fotónica. Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. online. No"
42474,16-11-2021,Fujitsu 5G privada en la industria,online,,,,,https://www.secpho.org/agenda/5g-fujitsu/,Enfocando la innovación,Sistemas de Comunicación y Transmisión de Datos,Industria 4.0,Fabricación industrial,False,No,,,,Fujitsu 5G privada en la industria. Enfocando la innovación. Sistemas de Comunicación y Transmisión de Datos. Industria 4.0. Fabricación industrial. online. No
42431,10-11-2021,Smart Agrifood Industry | Innovando en procesado alimentario,online,,,,,https://www.secpho.org/agenda/smart-agrifood-industry-2/,International,AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas de Comunicación y Transmisión de Datos | Sistemas láser | Tecnologías Cuánticas,Seguridad alimentaria,Agroalimentación,False,No,,,,Smart Agrifood Industry | Innovando en procesado alimentario. International. AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas de Comunicación y Transmisión de Datos | Sistemas láser | Tecnologías Cuánticas. Seguridad alimentaria. Agroalimentación. online. No
30698,18-10-2021,Formación para inversores #1 en deep tech,online,,,,,https://www.secpho.org/agenda/formacion_inversores/,Investors' Forum,AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas láser | Tecnologías Cuánticas,,Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,No,,,,Formación para inversores #1 en deep tech. Investors' Forum. AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas láser | Tecnologías Cuánticas. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. online. No
42546,17-10-2021,GITEX Global 2021,online,,,,,https://www.secpho.org/agenda/gitex-2021/,International,Robótica y Drones,Industria 4.0,Fabricación industrial,False,No,,,,GITEX Global 2021. International. Robótica y Drones. Industria 4.0. Fabricación industrial. online. No
42305,13-10-2021,IV Congreso de Industria Conectada 4.0,online,,,,,https://www.secpho.org/agenda/cic40/,Recomendamos,AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas de Comunicación y Transmisión de Datos | Sistemas láser | Tecnologías Cuánticas,Industria 4.0,Fabricación industrial,False,No,,,,IV Congreso de Industria Conectada 4.0. Recomendamos. AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas de Comunicación y Transmisión de Datos | Sistemas láser | Tecnologías Cuánticas. Industria 4.0. Fabricación industrial. online. No
42532,30-09-2021,"Programa sobre el uso estratégico de marcas, patentes y diseños",online,,,,,https://www.secpho.org/agenda/ponti-ip/,Enfocando la innovación,,,Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,No,,,,"Programa sobre el uso estratégico de marcas, patentes y diseños. Enfocando la innovación. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. online. No"
37396,21-09-2021,Impresión 3D en el sector sanitario,online,,,,,https://www.secpho.org/agenda/impresion-3d-sector-sanitario-2/,Market Focus,Fabricación Aditiva,Salud y bienestar,Salud,False,No,,,,Impresión 3D en el sector sanitario. Market Focus. Fabricación Aditiva. Salud y bienestar. Salud. online. No
42288,16-09-2021,Programa de Valor Compartido | Sesión informativa,online,,,,,https://www.secpho.org/agenda/valor-compartido-2/,Enfocando la innovación,,,Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,No,,,,Programa de Valor Compartido | Sesión informativa. Enfocando la innovación. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. online. No
37581,21-07-2021,Drones y logística | Workshop,online,,,,,https://www.secpho.org/agenda/workshop-drones-logistica-2/,Innovation Workshop,Robótica y Drones,Industria 4.0,Logística,False,No,,,,Drones y logística | Workshop. Innovation Workshop. Robótica y Drones. Industria 4.0. Logística. online. No
37840,18-06-2021,Realidad Virtual / Aumentada | Workshop,online,,,,,https://www.secpho.org/agenda/workshop-rv-ra/,Innovation Workshop,AR/VR,"Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities",Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,No,,,,"Realidad Virtual / Aumentada | Workshop. Innovation Workshop. AR/VR. Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. online. No"
37728,02-06-2021,Convocatorias públicas para el sector aeronáutico,online,,,,,https://www.secpho.org/agenda/sector-aeronautico-next-generation-2/,Enfocando la innovación,,Industria 4.0,Aeronáutica,False,No,,,,Convocatorias públicas para el sector aeronáutico. Enfocando la innovación. Industria 4.0. Aeronáutica. online. No
37807,01-06-2021,Cómo organizar una ronda de inversión,online,,,,,https://www.secpho.org/agenda/ronda-inversion/,Investors' Forum,,,Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,No,,,,Cómo organizar una ronda de inversión. Investors' Forum. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. online. No
